Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,0.0,2.0,117,1.0,9,3,3.0,1,1.0,60,3,1,6.0,4,1.0,2781,0,0.0,13,3,2,1,15,5,3,14,10,4,10
40,0.0,2.0,107,2.0,10,3,5.0,2,0.0,84,2,2,7.0,2,0.0,6852,7,0.0,12,3,2,1,7,2,4,5,1,1,3
25,0.0,2.0,1356,2.0,10,4,1.0,3,1.0,57,3,2,7.0,4,2.0,4950,0,0.0,14,3,2,0,5,4,3,4,3,1,1
30,0.0,2.0,1465,1.0,1,3,3.0,4,1.0,63,3,1,6.0,2,1.0,3579,0,1.0,21,4,1,1,12,2,3,11,9,5,7
42,0.0,1.0,458,1.0,26,5,3.0,1,0.0,60,3,3,5.0,1,1.0,13191,3,1.0,17,3,3,0,20,6,3,1,0,0,0
35,0.0,0.0,1212,2.0,8,2,2.0,3,0.0,78,2,3,7.0,4,1.0,10377,4,1.0,11,3,2,1,16,6,2,13,2,4,12
27,0.0,2.0,1103,1.0,14,3,1.0,1,1.0,42,3,1,6.0,1,1.0,2235,1,1.0,14,3,4,2,9,3,2,9,7,6,8
54,0.0,1.0,966,1.0,1,4,1.0,4,0.0,53,3,3,4.0,3,0.0,10502,7,0.0,17,3,1,1,33,2,1,5,4,1,4
44,0.0,2.0,1117,1.0,2,1,1.0,1,0.0,72,4,1,6.0,4,1.0,2011,1,0.0,13,3,4,1,10,5,3,10,5,7,7
19,1.0,0.0,504,1.0,10,3,3.0,1,0.0,96,2,1,6.0,2,2.0,1859,1,1.0,25,4,2,0,1,2,4,1,1,0,0
29,0.0,2.0,1010,1.0,1,3,1.0,1,0.0,97,3,1,6.0,4,0.0,3760,1,0.0,15,3,1,3,3,5,3,3,2,1,2
54,0.0,2.0,685,1.0,3,3,1.0,4,1.0,85,3,4,5.0,4,1.0,17779,3,0.0,14,3,1,0,36,2,3,10,9,0,9
31,0.0,2.0,1332,1.0,11,2,3.0,3,1.0,80,3,2,0.0,1,1.0,6833,1,1.0,12,3,4,0,6,2,2,6,5,0,1
31,0.0,2.0,1062,1.0,24,3,3.0,3,0.0,96,2,2,0.0,1,2.0,6812,1,0.0,19,3,2,0,10,2,3,10,9,1,8
59,0.0,2.0,326,2.0,3,3,1.0,3,0.0,48,2,2,7.0,4,2.0,5171,5,0.0,17,3,4,0,13,2,3,6,1,0,5
43,0.0,2.0,920,1.0,3,3,1.0,3,1.0,96,1,5,5.0,4,1.0,19740,3,0.0,14,3,2,1,25,2,3,8,7,0,7
49,0.0,2.0,1098,1.0,4,2,3.0,1,1.0,85,2,5,3.0,3,1.0,18711,2,0.0,13,3,3,1,23,2,4,1,0,0,0
36,0.0,1.0,469,1.0,3,3,5.0,3,1.0,46,3,1,6.0,2,1.0,3692,1,0.0,12,3,3,0,12,2,2,11,10,0,7
48,0.0,2.0,969,1.0,2,2,5.0,4,1.0,76,4,1,2.0,2,2.0,2559,5,0.0,11,3,3,0,7,4,2,1,0,0,0
27,0.0,2.0,1167,1.0,4,2,1.0,1,1.0,76,3,1,6.0,3,0.0,2517,1,0.0,11,3,2,3,5,2,3,5,3,0,3
29,0.0,2.0,1329,1.0,7,3,1.0,3,1.0,82,3,2,0.0,4,0.0,6623,1,1.0,11,3,2,2,6,2,3,6,0,1,0
48,0.0,2.0,715,1.0,1,3,1.0,4,1.0,76,2,5,5.0,4,2.0,18265,6,0.0,12,3,3,0,25,3,4,1,0,0,0
29,0.0,2.0,694,1.0,1,3,1.0,4,0.0,87,2,4,5.0,4,0.0,16124,3,0.0,14,3,2,2,9,2,2,7,7,1,7
34,0.0,2.0,1320,1.0,20,3,5.0,3,0.0,89,4,1,6.0,3,1.0,2585,0,0.0,17,3,4,0,2,5,2,1,0,0,0
44,0.0,2.0,1099,2.0,5,3,2.0,2,1.0,88,3,5,3.0,2,1.0,18213,7,0.0,11,3,3,1,26,5,3,22,9,3,10
33,0.0,2.0,536,2.0,10,5,2.0,4,1.0,82,4,3,7.0,3,0.0,8380,0,1.0,14,3,4,2,10,3,3,9,8,0,8
19,0.0,2.0,265,1.0,25,3,1.0,2,0.0,57,4,1,6.0,4,2.0,2994,1,1.0,12,3,4,0,1,2,3,1,0,0,1
23,0.0,2.0,373,1.0,1,2,1.0,4,1.0,47,3,1,6.0,3,1.0,1223,1,0.0,22,4,4,1,1,2,3,1,0,0,1
25,1.0,1.0,599,2.0,24,1,1.0,3,1.0,73,1,1,8.0,4,2.0,1118,1,1.0,14,3,4,0,1,4,3,1,0,1,0
26,0.0,2.0,583,1.0,4,2,1.0,3,1.0,53,3,1,6.0,4,2.0,2875,1,1.0,20,4,2,0,8,2,2,8,5,2,2
45,1.0,2.0,1449,2.0,2,3,2.0,1,0.0,94,1,5,3.0,2,2.0,18824,2,1.0,16,3,1,0,26,2,3,24,10,1,11
55,0.0,0.0,177,1.0,8,1,3.0,4,1.0,37,2,4,0.0,2,0.0,13577,1,1.0,15,3,4,1,34,3,3,33,9,15,0
21,1.0,1.0,251,1.0,10,2,1.0,1,0.0,45,2,1,2.0,3,2.0,2625,1,0.0,20,4,3,0,2,2,1,2,2,2,2
46,0.0,2.0,168,2.0,4,2,2.0,4,0.0,33,2,5,3.0,2,1.0,18789,2,0.0,14,3,3,1,26,2,3,11,4,0,8
34,0.0,2.0,131,2.0,2,3,2.0,3,0.0,86,3,2,7.0,1,2.0,4538,0,1.0,12,3,4,0,4,3,3,3,2,0,2
51,0.0,1.0,237,2.0,9,3,1.0,4,1.0,83,3,5,3.0,2,0.0,19847,4,1.0,24,4,1,1,31,5,2,29,10,11,10
59,0.0,2.0,1429,1.0,18,4,3.0,4,1.0,67,3,3,4.0,4,2.0,10512,6,0.0,12,3,4,0,25,6,2,9,7,5,4
34,0.0,1.0,135,1.0,19,3,3.0,3,0.0,46,3,2,2.0,2,0.0,4444,4,0.0,13,3,3,2,15,2,4,11,8,5,10
28,0.0,1.0,791,1.0,1,4,3.0,4,1.0,44,3,1,2.0,3,2.0,2154,0,1.0,11,3,3,0,5,2,2,4,2,0,2
44,0.0,2.0,1199,1.0,4,2,1.0,3,1.0,92,4,5,3.0,1,0.0,19190,1,0.0,14,3,4,2,26,4,2,25,9,14,13
34,0.0,1.0,648,0.0,11,3,1.0,3,1.0,56,2,2,1.0,2,1.0,4490,4,0.0,11,3,4,2,14,5,4,10,9,1,8
35,0.0,2.0,735,1.0,6,1,1.0,3,1.0,66,3,1,6.0,3,1.0,3506,0,1.0,14,3,4,0,4,3,3,3,2,2,2
42,0.0,2.0,603,1.0,7,4,3.0,2,0.0,78,4,2,6.0,2,1.0,2372,6,1.0,16,3,4,0,18,2,3,1,0,0,0
43,0.0,2.0,531,2.0,4,4,2.0,4,0.0,56,2,3,7.0,4,2.0,10231,3,0.0,14,3,4,0,23,3,4,21,7,15,17
36,0.0,2.0,429,1.0,2,4,1.0,3,0.0,53,3,2,4.0,2,2.0,5410,9,1.0,11,3,4,0,18,2,3,16,14,5,12
44,1.0,2.0,621,1.0,15,3,3.0,1,0.0,73,3,3,0.0,4,1.0,7978,1,0.0,11,3,4,1,10,2,3,10,7,0,5
28,0.0,1.0,193,1.0,2,3,1.0,4,1.0,52,2,1,2.0,4,1.0,3867,1,1.0,12,3,2,1,2,2,3,2,2,2,2
51,0.0,1.0,968,1.0,6,2,3.0,2,0.0,40,2,1,2.0,3,2.0,2838,0,0.0,14,3,2,0,8,6,2,7,0,7,7
30,0.0,0.0,879,1.0,9,2,3.0,3,0.0,72,3,2,4.0,3,2.0,4695,7,1.0,18,3,3,0,10,3,3,8,4,1,7
29,1.0,2.0,806,1.0,7,3,5.0,2,0.0,39,3,1,2.0,3,0.0,3339,3,1.0,13,3,1,2,10,2,3,7,7,7,7
28,0.0,2.0,640,1.0,1,3,5.0,4,1.0,84,3,1,6.0,1,2.0,2080,2,0.0,11,3,2,0,5,2,2,3,2,1,2
25,0.0,2.0,266,1.0,1,3,3.0,4,0.0,40,3,1,6.0,2,2.0,2096,1,0.0,18,3,4,0,2,3,2,2,2,2,1
32,0.0,2.0,604,2.0,8,3,3.0,3,1.0,56,4,2,7.0,4,1.0,6209,1,0.0,15,3,3,2,10,4,4,10,7,0,8
45,0.0,1.0,364,1.0,25,3,3.0,2,0.0,83,3,5,3.0,2,2.0,18061,3,0.0,22,4,3,0,22,4,3,0,0,0,0
39,0.0,2.0,412,1.0,13,4,3.0,3,0.0,94,2,4,3.0,2,0.0,17123,6,1.0,13,3,4,2,21,4,3,19,9,15,2
58,0.0,2.0,848,1.0,23,4,1.0,1,1.0,88,3,1,6.0,3,0.0,2372,1,0.0,12,3,4,2,2,3,3,2,2,2,2
32,1.0,2.0,1089,1.0,7,2,1.0,4,1.0,79,3,2,2.0,3,1.0,4883,1,0.0,18,3,1,1,10,3,3,10,4,1,1
39,1.0,2.0,360,1.0,23,3,3.0,3,1.0,93,3,1,6.0,1,2.0,3904,0,0.0,13,3,1,0,6,2,3,5,2,0,3
30,0.0,2.0,1138,1.0,6,3,5.0,1,0.0,48,2,2,2.0,4,1.0,4627,0,0.0,12,3,1,1,10,6,3,9,2,6,7
36,0.0,2.0,325,1.0,10,4,5.0,4,0.0,63,3,3,0.0,3,1.0,7094,3,0.0,12,3,1,0,10,0,3,7,7,1,7
46,0.0,2.0,991,0.0,1,2,1.0,4,0.0,44,3,1,1.0,1,2.0,3423,6,0.0,12,3,3,0,10,3,4,7,6,5,7
28,0.0,0.0,1476,1.0,1,3,1.0,3,0.0,55,1,2,2.0,4,1.0,6674,0,0.0,11,3,1,3,10,6,3,9,8,7,5
50,0.0,2.0,1322,1.0,28,3,1.0,4,0.0,43,3,4,5.0,1,1.0,16880,4,1.0,11,3,2,0,25,2,3,3,2,1,2
40,1.0,2.0,299,2.0,25,4,2.0,4,1.0,57,2,3,7.0,2,2.0,9094,2,1.0,12,3,3,0,9,2,3,5,4,1,0
52,1.0,2.0,1030,2.0,5,3,1.0,2,1.0,64,3,3,7.0,2,2.0,8446,9,1.0,19,3,3,0,10,2,2,8,7,7,7
30,0.0,2.0,634,1.0,17,4,3.0,2,0.0,95,3,3,3.0,1,1.0,11916,1,1.0,23,4,4,2,9,2,3,9,1,0,8
39,0.0,2.0,524,1.0,18,2,1.0,1,1.0,32,3,2,4.0,3,2.0,4534,0,0.0,11,3,1,0,9,6,3,8,7,1,7
31,0.0,0.0,587,2.0,2,4,1.0,4,0.0,57,3,3,7.0,3,0.0,9852,1,1.0,19,3,1,1,10,5,2,10,8,9,6
41,0.0,0.0,256,2.0,10,2,3.0,3,1.0,40,1,2,7.0,2,2.0,6151,1,0.0,13,3,1,0,19,4,3,19,2,11,9
31,1.0,1.0,1060,2.0,1,3,1.0,4,0.0,54,3,1,8.0,2,2.0,2302,1,1.0,11,3,1,0,3,2,4,3,2,2,2
44,1.0,2.0,935,1.0,3,3,1.0,1,1.0,89,3,1,2.0,1,1.0,2362,4,0.0,12,3,3,0,10,4,4,3,2,1,2
42,0.0,0.0,495,1.0,2,1,1.0,3,1.0,37,3,4,3.0,3,1.0,17861,0,1.0,13,3,4,0,21,3,2,20,8,2,10
55,0.0,2.0,282,1.0,2,2,3.0,4,0.0,58,1,5,3.0,3,1.0,19187,4,0.0,14,3,4,1,23,5,3,19,9,9,11
56,0.0,2.0,206,0.0,8,4,1.0,4,1.0,99,3,5,3.0,2,2.0,19717,6,0.0,14,3,1,0,36,4,3,7,3,7,7
40,0.0,0.0,458,1.0,16,2,1.0,3,1.0,74,3,1,6.0,3,0.0,3544,9,0.0,16,3,2,1,6,0,3,4,2,0,0
34,0.0,2.0,943,1.0,9,3,1.0,4,1.0,86,3,3,0.0,4,0.0,8500,0,0.0,11,3,4,1,10,0,2,9,7,1,6
40,0.0,2.0,523,1.0,2,3,1.0,3,1.0,98,3,2,6.0,4,2.0,4661,1,0.0,13,3,3,0,9,4,3,9,8,8,8
41,0.0,1.0,1018,2.0,1,3,2.0,3,0.0,66,3,2,7.0,1,0.0,4103,0,0.0,17,3,4,1,10,2,3,9,3,1,7
35,0.0,1.0,482,1.0,4,4,1.0,3,1.0,87,3,2,6.0,3,2.0,4249,1,1.0,11,3,2,0,9,3,3,9,6,1,1
51,0.0,2.0,770,0.0,5,3,1.0,3,1.0,84,3,4,3.0,2,0.0,14026,1,1.0,11,3,2,1,33,2,3,33,9,0,10
38,0.0,2.0,1009,2.0,2,2,1.0,2,0.0,31,3,2,7.0,1,0.0,6893,3,0.0,15,3,4,1,11,3,3,7,7,1,7
34,0.0,2.0,507,2.0,15,2,3.0,3,0.0,66,3,2,7.0,1,2.0,6125,1,0.0,12,3,4,0,10,6,4,10,8,9,6
25,0.0,2.0,882,1.0,19,1,3.0,4,1.0,67,3,1,2.0,4,1.0,3669,3,0.0,11,3,3,3,7,6,2,3,2,1,2
58,1.0,2.0,601,1.0,7,4,3.0,3,0.0,53,2,3,4.0,1,1.0,10008,7,1.0,14,3,4,0,31,0,2,10,9,5,9
40,0.0,2.0,329,1.0,1,4,1.0,2,1.0,88,3,1,2.0,2,1.0,2387,3,0.0,22,4,3,1,7,3,3,4,2,0,3
36,0.0,1.0,607,2.0,7,3,2.0,1,0.0,83,4,2,7.0,1,1.0,4639,2,0.0,16,3,4,1,17,2,2,15,7,6,13
48,0.0,2.0,855,1.0,4,3,1.0,4,1.0,54,3,3,4.0,4,2.0,7898,1,0.0,11,3,3,0,11,2,3,10,9,0,8
27,0.0,2.0,1291,2.0,11,3,3.0,3,0.0,98,4,1,8.0,4,1.0,2534,8,0.0,14,3,2,1,5,4,3,1,0,0,0
51,0.0,2.0,1405,1.0,11,2,5.0,4,0.0,82,2,4,4.0,2,2.0,13142,3,0.0,16,3,2,0,29,1,2,5,2,0,3
18,0.0,0.0,1124,1.0,1,3,1.0,4,0.0,97,3,1,2.0,4,2.0,1611,1,0.0,15,3,3,0,0,5,4,0,0,0,0
35,0.0,2.0,817,1.0,1,3,3.0,4,0.0,60,2,2,2.0,4,1.0,5363,0,0.0,12,3,2,1,10,0,3,9,7,0,0
27,0.0,1.0,793,2.0,2,1,1.0,4,1.0,43,1,2,7.0,4,2.0,5071,3,0.0,20,4,2,0,8,3,3,6,2,0,0
55,1.0,2.0,267,2.0,13,4,2.0,1,1.0,85,4,4,7.0,3,2.0,13695,6,1.0,17,3,3,0,24,2,2,19,7,3,8
56,0.0,2.0,1369,1.0,23,3,1.0,4,1.0,68,3,4,4.0,2,1.0,13402,4,1.0,12,3,1,1,33,0,3,19,16,15,9
34,0.0,0.0,999,1.0,26,1,5.0,1,0.0,92,2,1,6.0,3,0.0,2029,1,0.0,20,4,3,3,5,2,3,5,4,0,0
40,0.0,2.0,1202,1.0,2,1,3.0,2,0.0,89,4,2,0.0,3,0.0,6377,5,0.0,20,4,2,3,15,0,3,12,11,11,8
34,0.0,2.0,285,1.0,29,3,3.0,2,1.0,86,3,2,2.0,3,1.0,5429,4,0.0,13,3,1,2,10,1,3,8,7,7,7
31,1.0,1.0,703,2.0,2,3,1.0,3,0.0,90,2,1,8.0,4,2.0,2785,7,0.0,14,3,3,0,3,3,4,1,0,0,0
35,1.0,1.0,662,2.0,18,4,2.0,4,0.0,67,3,2,7.0,3,1.0,4614,0,1.0,18,3,3,1,5,0,2,4,2,3,2
38,0.0,1.0,693,1.0,7,3,1.0,4,1.0,57,4,1,6.0,3,0.0,2610,1,0.0,11,3,4,3,4,2,3,4,2,0,3
34,0.0,2.0,404,1.0,2,4,5.0,3,0.0,98,3,2,0.0,4,2.0,6687,1,0.0,11,3,4,0,14,2,4,14,11,4,11
28,0.0,2.0,736,2.0,26,3,1.0,3,1.0,48,2,2,7.0,1,1.0,4724,1,0.0,11,3,3,1,5,0,3,5,3,0,4
31,1.0,2.0,330,1.0,22,4,3.0,4,1.0,98,3,2,4.0,3,1.0,6179,1,1.0,15,3,4,2,10,3,2,10,2,6,7
39,0.0,2.0,1498,2.0,21,4,1.0,1,1.0,44,2,2,7.0,4,1.0,6120,3,1.0,12,3,4,2,8,2,4,5,4,1,4
51,0.0,1.0,541,2.0,2,3,2.0,2,1.0,52,3,3,7.0,2,1.0,10596,2,0.0,11,3,2,0,14,5,3,4,2,3,2
41,0.0,1.0,1200,1.0,22,3,1.0,4,0.0,75,3,2,6.0,4,0.0,5467,3,1.0,14,3,1,2,12,4,2,6,2,3,3
37,0.0,2.0,1439,1.0,4,1,1.0,3,1.0,54,3,1,6.0,3,1.0,2996,7,1.0,15,3,4,0,8,2,3,6,4,1,3
33,0.0,1.0,1111,2.0,5,1,1.0,2,1.0,61,3,2,7.0,4,1.0,9998,6,0.0,13,3,1,0,8,2,4,5,4,1,2
32,0.0,2.0,499,2.0,2,1,2.0,3,1.0,36,3,2,7.0,2,1.0,4078,0,1.0,13,3,1,3,4,3,2,3,2,1,2
39,0.0,0.0,1485,1.0,25,2,1.0,3,1.0,71,3,3,0.0,3,1.0,10920,3,0.0,21,4,2,1,13,2,3,6,4,0,5
25,0.0,2.0,1372,2.0,18,1,1.0,1,1.0,93,4,2,7.0,3,1.0,6232,2,0.0,11,3,2,0,6,3,2,3,2,1,2
52,0.0,1.0,322,1.0,28,2,3.0,4,0.0,59,4,4,4.0,3,1.0,13247,2,1.0,11,3,2,1,24,3,2,5,3,0,2
43,0.0,2.0,930,1.0,6,3,3.0,1,0.0,73,2,2,6.0,3,2.0,4081,1,1.0,14,3,1,0,20,3,1,20,7,1,8
27,0.0,2.0,205,2.0,10,3,2.0,4,0.0,98,2,2,7.0,4,1.0,5769,1,1.0,11,3,4,0,6,3,3,6,2,4,4
27,1.0,2.0,135,1.0,17,4,1.0,4,0.0,51,3,1,6.0,3,2.0,2394,1,1.0,13,3,4,0,8,2,3,8,2,7,7
26,0.0,2.0,683,1.0,2,1,3.0,1,1.0,36,2,1,6.0,4,2.0,3904,0,0.0,12,3,4,0,5,2,3,4,3,1,1
42,0.0,2.0,1147,0.0,10,3,0.0,3,0.0,31,3,4,3.0,1,1.0,16799,0,0.0,14,3,3,1,21,5,3,20,7,0,9
52,0.0,2.0,258,1.0,8,4,4.0,3,0.0,54,3,1,2.0,1,1.0,2950,9,0.0,13,3,3,0,12,2,1,5,4,0,4
37,0.0,2.0,1462,1.0,11,3,3.0,1,0.0,94,3,1,2.0,3,2.0,3629,4,0.0,18,3,1,0,8,6,3,3,2,0,2
35,0.0,1.0,200,1.0,18,2,1.0,3,1.0,60,3,3,4.0,4,2.0,9362,2,0.0,11,3,3,0,10,2,3,2,2,2,2
25,0.0,2.0,949,1.0,1,3,5.0,1,1.0,81,3,1,2.0,4,1.0,3229,4,0.0,11,3,2,1,7,2,2,3,2,0,2
26,0.0,2.0,652,1.0,7,3,4.0,3,1.0,100,4,1,2.0,1,2.0,3578,0,0.0,12,3,4,0,8,2,3,7,7,0,7
29,0.0,2.0,332,0.0,17,3,4.0,2,1.0,51,2,3,1.0,1,2.0,7988,1,0.0,13,3,1,0,10,3,2,10,9,0,9
49,1.0,1.0,1475,1.0,28,2,1.0,1,1.0,97,2,2,2.0,1,2.0,4284,3,0.0,20,4,1,0,20,2,3,4,3,1,3
29,1.0,1.0,337,1.0,14,1,4.0,3,0.0,84,3,3,0.0,4,2.0,7553,0,1.0,12,3,1,0,9,1,3,8,7,7,7
54,0.0,2.0,971,1.0,1,3,3.0,4,0.0,54,3,4,5.0,4,2.0,17328,6,0.0,19,3,4,0,29,3,2,20,7,12,7
58,0.0,2.0,1055,1.0,1,3,3.0,4,0.0,76,3,5,5.0,1,1.0,19701,3,1.0,21,4,3,1,32,3,3,9,8,1,5
55,0.0,2.0,1136,1.0,1,4,3.0,2,1.0,81,4,4,5.0,4,0.0,14732,2,0.0,13,3,4,2,31,4,4,7,7,0,0
36,0.0,2.0,1174,2.0,3,4,2.0,1,0.0,99,3,2,7.0,2,2.0,9278,3,1.0,16,3,4,0,15,3,3,5,4,0,1
31,1.0,1.0,667,2.0,1,4,1.0,2,0.0,50,1,1,8.0,3,2.0,1359,1,0.0,12,3,2,0,1,3,3,1,0,0,0
30,0.0,2.0,855,2.0,7,4,2.0,4,0.0,73,3,2,7.0,1,0.0,4779,7,0.0,14,3,2,2,8,3,3,3,2,0,2
31,0.0,2.0,182,1.0,8,5,1.0,1,0.0,93,3,4,5.0,2,2.0,16422,3,0.0,11,3,3,0,9,3,4,3,2,1,0
34,0.0,1.0,560,1.0,1,4,4.0,4,1.0,91,3,1,6.0,1,0.0,2996,5,0.0,14,3,3,2,10,2,3,4,3,1,3
31,1.0,2.0,202,1.0,8,3,1.0,1,0.0,34,2,1,6.0,2,2.0,1261,1,0.0,12,3,3,0,1,3,4,1,0,0,0
27,0.0,2.0,1377,1.0,11,1,1.0,2,1.0,91,3,1,2.0,1,1.0,2099,0,0.0,14,3,2,0,6,3,4,5,0,1,4
36,0.0,2.0,172,1.0,4,4,1.0,1,1.0,37,2,2,2.0,4,2.0,5810,1,0.0,16,3,3,0,10,2,2,10,4,1,8
36,0.0,2.0,329,2.0,16,4,2.0,3,0.0,98,2,2,7.0,1,1.0,5647,4,0.0,13,3,1,2,11,3,2,3,2,0,2
47,0.0,2.0,465,1.0,1,3,5.0,1,1.0,74,3,1,6.0,4,1.0,3420,7,0.0,12,3,3,1,17,2,2,6,5,1,2
25,1.0,2.0,383,2.0,9,2,1.0,1,1.0,68,2,1,8.0,1,1.0,4400,3,0.0,12,3,1,0,6,2,3,3,2,2,2
37,0.0,0.0,1413,1.0,5,2,5.0,3,1.0,84,4,1,2.0,3,2.0,3500,0,0.0,14,3,1,0,7,2,1,6,5,1,3
56,0.0,2.0,1255,1.0,1,2,1.0,1,0.0,90,3,1,6.0,1,1.0,2066,2,0.0,22,4,4,1,5,3,4,3,2,1,0
47,0.0,2.0,359,1.0,2,4,3.0,1,0.0,82,3,4,5.0,3,1.0,17169,3,0.0,19,3,2,2,26,2,4,20,17,5,6
24,0.0,2.0,1476,2.0,4,1,3.0,4,0.0,42,3,2,7.0,3,1.0,4162,1,1.0,12,3,3,2,5,3,3,5,4,0,3
32,0.0,2.0,601,2.0,7,5,2.0,4,1.0,97,3,2,7.0,4,1.0,9204,4,0.0,12,3,3,1,7,3,2,4,3,0,3
34,0.0,2.0,401,1.0,1,3,1.0,4,0.0,86,2,1,2.0,2,1.0,3294,5,0.0,17,3,1,1,7,2,2,5,4,0,2
41,0.0,2.0,1283,1.0,5,5,3.0,2,1.0,90,4,1,6.0,3,1.0,2127,2,1.0,12,3,1,0,7,5,2,4,2,0,3
40,0.0,0.0,663,1.0,9,4,4.0,3,1.0,81,3,2,2.0,3,0.0,3975,3,0.0,11,3,3,2,11,2,4,8,7,0,7
31,0.0,2.0,326,2.0,8,2,1.0,1,1.0,31,3,3,7.0,4,0.0,10793,1,0.0,18,3,1,1,13,5,3,13,7,9,9
46,1.0,2.0,377,2.0,9,3,2.0,1,1.0,52,3,3,7.0,4,0.0,10096,4,0.0,11,3,1,1,28,1,4,7,7,4,3
39,1.0,0.0,592,1.0,2,3,1.0,1,0.0,54,2,1,2.0,1,2.0,3646,2,1.0,23,4,2,0,11,2,4,1,0,0,0
31,1.0,1.0,1445,1.0,1,5,1.0,3,0.0,100,4,3,4.0,2,2.0,7446,1,0.0,11,3,1,0,10,2,3,10,8,4,7
45,0.0,2.0,1038,1.0,20,3,3.0,2,1.0,95,1,3,0.0,1,0.0,10851,2,1.0,18,3,2,1,24,2,3,7,7,0,7
31,0.0,2.0,1398,0.0,8,2,3.0,4,0.0,96,4,1,1.0,2,2.0,2109,9,0.0,18,3,4,0,8,3,3,3,2,0,2
31,1.0,1.0,523,1.0,2,3,1.0,2,1.0,94,3,1,2.0,4,1.0,3722,6,1.0,13,3,3,1,7,2,1,2,2,2,2
45,0.0,2.0,1448,1.0,29,3,5.0,2,1.0,55,3,3,4.0,4,1.0,9380,4,1.0,18,3,4,2,10,4,4,3,1,1,2
48,0.0,2.0,1221,2.0,7,3,2.0,3,1.0,96,3,2,7.0,1,0.0,5486,4,0.0,11,3,1,3,15,3,3,2,2,2,2
34,1.0,2.0,1107,0.0,9,4,5.0,1,0.0,52,3,1,1.0,3,1.0,2742,1,0.0,15,3,4,0,2,0,3,2,2,2,2
40,0.0,0.0,218,1.0,8,1,3.0,4,1.0,55,2,3,5.0,2,0.0,13757,2,0.0,11,3,3,1,16,5,3,9,8,4,8
28,0.0,2.0,866,2.0,5,3,3.0,4,1.0,84,3,2,7.0,1,2.0,8463,0,0.0,18,3,4,0,6,4,3,5,4,1,3
44,0.0,0.0,981,1.0,5,3,1.0,3,1.0,90,2,1,2.0,3,2.0,3162,3,0.0,14,3,4,0,7,5,3,5,2,0,3
53,0.0,2.0,447,1.0,2,3,3.0,4,1.0,39,4,4,5.0,2,2.0,16598,4,0.0,12,3,2,0,35,2,2,9,8,8,8
49,0.0,2.0,1495,1.0,5,4,5.0,1,1.0,96,3,2,0.0,3,1.0,6651,2,0.0,14,3,2,1,20,0,2,3,2,1,2
40,0.0,2.0,896,1.0,2,3,3.0,3,1.0,68,3,1,6.0,3,0.0,2345,2,0.0,14,3,3,1,8,3,4,3,1,1,2
44,0.0,2.0,1467,1.0,20,3,1.0,4,1.0,49,3,1,6.0,2,2.0,3420,1,0.0,13,3,3,0,6,3,2,5,2,1,3
33,0.0,1.0,430,2.0,7,3,3.0,4,1.0,54,3,2,7.0,1,1.0,4373,0,0.0,14,3,1,2,5,2,3,4,3,0,3
34,0.0,2.0,1326,2.0,3,3,4.0,4,1.0,81,1,2,7.0,1,2.0,4759,3,0.0,18,3,4,0,15,2,3,13,9,3,12
30,0.0,2.0,1358,2.0,16,1,1.0,4,1.0,96,3,2,7.0,3,1.0,5301,8,0.0,15,3,3,2,4,2,2,2,1,2,2
42,0.0,1.0,748,1.0,9,2,3.0,1,0.0,74,3,1,2.0,4,2.0,3673,1,0.0,13,3,3,0,12,3,3,12,9,5,8
44,0.0,1.0,383,2.0,1,5,2.0,1,0.0,79,3,2,7.0,3,1.0,4768,7,0.0,12,3,3,1,11,4,2,1,0,0,0
30,0.0,0.0,990,1.0,7,3,5.0,3,1.0,64,3,1,6.0,3,0.0,1274,1,0.0,13,3,2,2,1,2,2,1,0,0,0
57,0.0,2.0,405,1.0,1,2,1.0,2,1.0,93,4,2,6.0,3,1.0,4900,0,0.0,24,4,1,1,13,2,2,12,9,2,8
49,0.0,2.0,1490,1.0,7,4,1.0,3,1.0,35,3,3,0.0,2,0.0,10466,3,0.0,14,3,2,2,29,3,3,8,7,0,7
34,0.0,1.0,829,1.0,15,3,3.0,2,1.0,71,3,4,5.0,1,0.0,17007,7,0.0,14,3,4,2,16,3,2,14,8,6,9
28,1.0,1.0,1496,2.0,1,3,5.0,1,1.0,92,3,1,8.0,3,1.0,2909,3,0.0,15,3,4,1,5,3,4,3,2,1,2
29,1.0,1.0,115,2.0,13,3,5.0,1,0.0,51,3,2,7.0,2,2.0,5765,5,0.0,11,3,1,0,7,4,1,5,3,0,0
34,1.0,2.0,790,2.0,24,4,3.0,1,0.0,40,2,2,7.0,2,2.0,4599,0,1.0,23,4,3,0,16,2,4,15,9,10,10
35,0.0,2.0,660,2.0,7,1,1.0,4,1.0,76,3,1,8.0,3,1.0,2404,1,0.0,13,3,1,1,1,3,3,1,0,0,0
